URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Floor Type,Heat Type,Cool Type,Tax Amount,Zip Code,Noise Level,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/9701-Blue-Bell-Dr-89134/home/29151844,35,31,37,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9701 Blue Bell Dr,Las Vegas,NV89134",410000,2,2,1384,"$2,771 ",9 days,1991,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Laminate, Tile","Central, Gas","Central Air, Electric",1811,89134,Medium,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9709-Cameo-Rose-Ln-89134/home/29154185,59,30,44,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9709 Cameo Rose Ln,Las Vegas,NV89134",875000,3,2.5,2934,"$5,853 ",9 days,1997,"Residential, Single Family Residence",Two Story,$251 ,"6,098",3,"Ceramic Tile, Laminate, Tile","Central, Gas","Central Air, Electric, 2 Units",4348,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9213-Villa-Ridge-Dr-89134/home/29146929,27,28,31,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9213 Villa Ridge Dr,Las Vegas,NV89134",965000,3,2.5,2577,"$6,304 ",9 days,1995,"Residential, Single Family Residence",One Story,$147 ,"7,841",2,Luxury Vinyl Plank,"Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",4551,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2637-Tumble-Brook-Dr-89134/home/29152168,29,31,31,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2637 Tumble Brook Dr,Las Vegas,NV89134",549500,2,2,1860,"$3,628 ",9 days,1992,"Residential, Single Family Residence",One Story,$147 ,"7,405",2,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",2285,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6160-Browning-Way-89130/home/29101491,15,29,41,Ernest J. May Elementary School,7,Theron L. Swainston Middle School,3,Shadow Ridge High School,5,"6160 Browning Way,Las Vegas,NV89130",465000,3,2,1604,"$2,908 ",9 days,1995,"Residential, Single Family Residence",One Story,0,"6,534",2,"Carpet, Tile","Central, Gas","Central Air, Electric",1484,89130,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6640-Weeping-Pine-St-89149/home/29313531,21,28,22,Marshall C Darnell Elementary School,6,Edmundo Eddie Escobedo Senior Middle School,3,Centennial High School,5,"6640 Weeping Pine St,Las Vegas,NV89149",399900,3,3.5,1977,"$2,639 ",9 days,2007,"Residential, Single Family Residence",Three Story,$115 ,"2,178",2,"Carpet, Laminate","Central, Gas","Central Air, Electric",1549,89149,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9037-Spinning-Wheel-Ave-89143/home/29087605,19,24,33,James Bilbray Elementary School,8,Ralph Cadwallader Middle School,7,Arbor View High School,5,"9037 Spinning Wheel Ave,Las Vegas,NV89143",415000,4,2.5,1786,"$2,691 ",9 days,2000,"Residential, Single Family Residence",Two Story,$60 ,"4,356",2,"Carpet, Laminate","Central, Gas","Central Air, Electric",1748,89143,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7514-General-Whipple-Ct-89166/home/109621838,9,27,27,Henry & Evelyn Bozarth Elementary School,7,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"7514 General Whipple Ct,Las Vegas,NV89166",395000,4,2.5,1656,"$2,701 ",9 days,2015,"Residential, Single Family Residence",Two Story,$125 ,"2,614",2,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",2525,89166,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2409-Indigo-Valley-St-89134/home/29105475,7,0,19,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2409 Indigo Valley St,Las Vegas,NV89134",439900,2,2,1360,"$2,981 ",10 days,1995,"Residential, Single Family Residence",One Story,$165 ,"6,970",2,"Bamboo, Tile","Central, Gas, Solar","Central Air, Electric",2181,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7348-Zion-Falls-St-89131/home/28996638,3,30,26,Howard E Heckethorn Elementary School,8,Anthony Saville Middle School,5,Shadow Ridge High School,5,"7348 Zion Falls St,Las Vegas,NV89131",435000,4,2,1828,"$2,856 ",10 days,2004,"Residential, Single Family Residence",One Story,$85 ,"4,356",2,"Hardwood, Tile","Central, Gas","Central Air, Electric",2000,89131,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9138-Sparklewood-Ct-89129/home/29124174,22,28,32,Edith Garehime Elementary School,6,Irwin & Susan Molasky Junior High School,3,Centennial High School,5,"9138 Sparklewood Ct,Las Vegas,NV89129",429925,5,2.5,2092,"$2,725 ",10 days,1994,"Residential, Single Family Residence",Two Story,0,"4,356",2,"Laminate, Tile","Central, Gas","Central Air, Electric",1806,89129,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8718-Lavender-Ridge-St-89131/home/52627182,6,0,26,Kitty McDonough Ward Elementary School,8,Anthony Saville Middle School,5,Shadow Ridge High School,5,"8718 Lavender Ridge St,Las Vegas,NV89131",799000,3,2.5,2879,"$5,266 ",10 days,2012,"Residential, Single Family Residence",One Story,$96 ,10890,3,"Carpet, Tile","Central, Gas","Central Air, Electric",4627,89131,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7724-Blended-Stitch-Ct-89149/home/55514464,21,31,33,Sandra L Thompson Elementary School,7,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"7724 Blended Stitch Ct,Las Vegas,NV89149",385000,3,2.5,1817,"$2,589 ",10 days,2013,"Residential, Single Family Residence",Three Story,$85 ,"1,742",2,Carpet,"Central, Gas","Central Air, Electric",2379,89149,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4529-Dawn-Peak-St-89129/home/29928861,11,0,24,Eileen Conners Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"4529 Dawn Peak St,Las Vegas,NV89129",640000,5,3,3663,"$4,140 ",10 days,2003,"Residential, Single Family Residence",Two Story,$44 ,"6,098",3,"Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric",3161,89129,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10827-Mason-Hill-Ave-89166/home/30515838,2,11,24,Henry & Evelyn Bozarth Elementary School,7,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"10827 Mason Hill Ave,Las Vegas,NV89166",410000,3,2.5,1801,"$2,755 ",10 days,2010,"Residential, Single Family Residence",Two Story,$120 ,"3,920",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2164,89166,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3864-Battery-St-89129/home/29127645,17,32,29,Marc Kahre Elementary School,5,Irwin & Susan Molasky Junior High School,3,Cimarron Memorial High School,3,"3864 Battery St,Las Vegas,NV89129",599000,3,2.5,2264,"$3,802 ",10 days,1995,"Residential, Single Family Residence",Two Story,$8 ,"7,841",2,"Laminate, Tile","Central, Gas","Central Air, Electric",2482,89129,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10408-Longwood-Dr-89134/home/29109689,7,0,21,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10408 Longwood Dr,Las Vegas,NV89134",475000,2,2,1713,"$3,228 ",10 days,1998,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric",2621,89134,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8309-Shad-Bush-Ave-89149/home/29098015,17,0,30,Dean Lamar Allen Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"8309 Shad Bush Ave,Las Vegas,NV89149",614900,4,3,2440,"$3,907 ",10 days,1997,"Residential, Single Family Residence",One Story,0,"7,841",3,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",2698,89149,Medium,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4620-Windy-Hollow-St-89130/home/29117986,45,40,43,Ernest J. May Elementary School,7,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4620 Windy Hollow St,Las Vegas,NV89130",465000,4,2,2173,"$2,963 ",10 days,1996,"Residential, Single Family Residence",One Story,0,"6,970",3,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",2141,89130,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9100-Sundial-Dr-89134/home/29148173,27,35,37,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9100 Sundial Dr,Las Vegas,NV89134",640000,2,2,1804,"$4,268 ",11 days,1990,"Residential, Single Family Residence",One Story,$173 ,"6,970",2,"Carpet, Tile","Central, Gas","Central Air, Electric",3158,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5426-Saint-Bernard-Ct-89131/home/29855256,1,28,28,Howard E Heckethorn Elementary School,8,Anthony Saville Middle School,5,Shadow Ridge High School,5,"5426 Saint Bernard Ct,Las Vegas,NV89131",515000,4,2,2306,"$3,368 ",11 days,2001,"Residential, Single Family Residence",One Story,$64 ,"6,534",3,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric, 2 Units",2638,89131,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8050-California-Pine-St-89166/home/169227915,3,27,20,Kenneth Divich Elementary,8,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"8050 California Pine St,Las Vegas,NV89166",515000,3,2.5,2215,"$3,617 ",11 days,2020,"Residential, Single Family Residence",Two Story,$147 ,"4,356",2,"Carpet, Laminate","Central, Gas","Central Air, Electric",4634,89166,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10316-Cogswell-Ave-89134/home/29108773,9,0,23,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10316 Cogswell Ave,Las Vegas,NV89134",339900,2,2,1319,"$2,593 ",11 days,1997,"Residential, Townhouse",One Story,$429 ,"3,049",2,Laminate,"Central, Gas","Central Air, Electric",1550,89134,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2304-Sierra-Heights-Dr-89134/home/29107959,5,0,24,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"2304 Sierra Heights Dr,Las Vegas,NV89134",825000,3,2.5,2577,"$5,487 ",11 days,1996,"Residential, Single Family Residence",One Story,$165 ,"7,841",2,Laminate,"Central, Gas","Central Air, Electric",4585,89134,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7653-Tender-Tassels-St-89149/home/29060314,32,32,38,Sandra L Thompson Elementary School,7,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"7653 Tender Tassels St,Las Vegas,NV89149",325000,3,2.5,1298,"$2,117 ",11 days,2008,"Residential, Single Family Residence",Two Story,$70 ,"1,742",1,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1214,89149,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7837-Silver-Plateau-Ave-89128/home/28970528,67,36,42,Richard H Bryan Elementary School,6,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"7837 Silver Plateau Ave,Las Vegas,NV89128",485000,4,3,1996,"$3,198 ",11 days,1997,"Residential, Single Family Residence",Two Story,$78 ,"5,227",2,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",2590,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8620-Rosey-Ct-89149/home/29096861,12,0,37,Dean Lamar Allen Elementary School,6,Edmundo Eddie Escobedo Senior Middle School,3,Centennial High School,5,"8620 Rosey Ct,Las Vegas,NV89149",750000,4,2.5,2936,"$4,769 ",11 days,2004,"Residential, Single Family Residence","Two Story, Custom",0,20909,4,"Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",3332,89149,Medium,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6493-Mission-Crest-Ave-89131/home/109630628,1,0,26,Joseph M Neal Elementary School,6,Anthony Saville Middle School,5,Shadow Ridge High School,5,"6493 Mission Crest Ave,Las Vegas,NV89131",635000,4,3,2539,"$4,209 ",11 days,2015,"Residential, Single Family Residence",One Story,$75 ,"7,841",3,"Carpet, Tile","Central, Gas","Central Air, Electric",3980,89131,Medium,Moderate,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6534-Ditmars-St-89166/home/29760274,12,11,21,Kenneth Divich Elementary,8,Edmundo Eddie Escobedo Senior Middle School,3,Centennial High School,5,"6534 Ditmars St,Las Vegas,NV89166",450000,3,2.5,2709,"$3,049 ",11 days,2009,"Residential, Single Family Residence",Two Story,$108 ,"3,485",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2962,89166,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4629-Spider-Ct-89108/home/29307098,59,43,46,Twin Lakes Elementary School,4,J Harold Brinley Middle School,2,Western High School,1,"4629 Spider Ct,Las Vegas,NV89108",330000,3,2.5,1375,"$2,052 ",11 days,1986,"Residential, Single Family Residence",Two Story,0,"3,485",2,"Ceramic Tile, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",917,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8162-Skye-Quarry-St-89166/home/167628922,5,26,27,Kenneth Divich Elementary,8,Edmundo Eddie Escobedo Senior Middle School,3,Arbor View High School,5,"8162 Skye Quarry St,Las Vegas,NV89166",735000,3,2.5,2564,"$4,991 ",12 days,2019,"Residential, Single Family Residence",Two Story,$170 ,"4,792",2,"Carpet, Laminate, Marble, Tile","Central, Gas, High Efficiency","Central Air, Electric, ENERGY STAR Qualified Equipment, 2 Units",5042,89166,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2140-Bavington-Dr-89108/unit-C/home/29170753,67,41,50,Lilly & Wing Fong Elementary School,6,J Harold Brinley Middle School,2,Cimarron Memorial High School,3,"2140 Bavington Dr Unit C,Las Vegas,NV89108",239999,2,2,900,"$1,689 ",12 days,1990,"Residential, Townhouse",One Story,$200 ,"3,306",0,Laminate,"Central, Gas","Central Air, Electric",625,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2109-Jadeleaf-Ct-89134/home/29157285,19,33,35,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2109 Jadeleaf Ct,Las Vegas,NV89134",829000,6,3,2838,"$5,331 ",12 days,1995,"Residential, Single Family Residence",Two Story,$60 ,"7,405",3,"Carpet, Hardwood","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",3681,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5016-Portraits-Pl-89149/home/29100046,28,37,34,Ruthe Deskin Elementary School,5,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"5016 Portraits Pl,Las Vegas,NV89149",425000,3,2,1421,"$2,912 ",12 days,1993,"Residential, Single Family Residence",One Story,$194 ,"5,227",2,Laminate,"Central, Gas","Central Air, Electric",2080,89149,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2401-Indigo-Valley-St-89134/home/29105457,7,0,19,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2401 Indigo Valley St,Las Vegas,NV89134",549900,2,2,1533,"$3,684 ",12 days,1995,"Residential, Single Family Residence",One Story,$173 ,"8,712",2,"Ceramic Tile, Tile","Central, Gas","Central Air, Electric",2623,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6208-Minerva-Dr-89130/home/29117688,43,38,43,Ernest J. May Elementary School,7,Theron L. Swainston Middle School,3,Cheyenne High School,1,"6208 Minerva Dr,Las Vegas,NV89130",459000,4,2,1805,"$2,811 ",12 days,1986,"Residential, Single Family Residence",One Story,0,"7,405",2,Tile,"Central, Gas","Central Air, Electric",749,89130,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8605-Blowing-Pines-Dr-89143/home/29824703,70,32,45,James Bilbray Elementary School,8,Ralph Cadwallader Middle School,7,Arbor View High School,5,"8605 Blowing Pines Dr,Las Vegas,NV89143",475000,4,2.5,1784,"$2,990 ",13 days,2000,"Residential, Single Family Residence",Two Story,$28 ,"4,356",2,Carpet,"Central, Gas","Central Air, Electric",1417,89143,Low,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9936-Bundella-Dr-89134/home/29151022,19,29,25,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9936 Bundella Dr,Las Vegas,NV89134",339000,2,2,1007,"$2,425 ",13 days,1993,"Residential, Townhouse",One Story,$278 ,"2,614",2,"Carpet, Tile","Central, Gas","Central Air, Electric",1401,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10809-Sleepy-River-Ave-89144/home/29110970,19,17,26,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10809 Sleepy River Ave,Las Vegas,NV89144",985000,4,3,2668,"$6,460 ",13 days,1999,"Residential, Single Family Residence",One Story,$180 ,10890,3,"Carpet, Ceramic Tile, Hardwood","Gas, Multiple Heating Units","Central Air, Electric, 2 Units",4586,89144,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1221-Arrowhead-Ave-89106/home/29338302,48,43,47,Ollie Detwiler Elementary School,4,,,Western High School,1,"1221 Arrowhead Ave,Las Vegas,NV89106",330000,3,2,1390,"$2,033 ",13 days,1955,"Residential, Single Family Residence",One Story,0,"6,970",0,"Ceramic Tile, Tile","Central, Gas","Central Air, Electric",690,89106,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10413-Long-Leaf-Pl-89134/home/29108389,7,0,21,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10413 Long Leaf Pl,Las Vegas,NV89134",605000,2,2,1842,"$4,006 ",13 days,1997,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Linoleum, Vinyl","Central, Gas","Central Air, Electric",2621,89134,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6248-Saginaw-Dr-89108/home/29195034,48,40,50,Paul E Culley Elementary School,4,Frank F Garside Junior High School,3,Western High School,1,"6248 Saginaw Dr,Las Vegas,NV89108",420000,4,2.5,1746,"$2,641 ",13 days,1984,"Residential, Single Family Residence",Two Story,0,"4,792",2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",1517,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4205-Topsider-St-89129/home/29120388,22,0,32,Ruthe Deskin Elementary School,5,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"4205 Topsider St,Las Vegas,NV89129",799999,5,4.5,3333,"$5,196 ",13 days,1998,"Residential, Single Family Residence",Two Story,$110 ,12197,3,"Carpet, Laminate, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",3549,89129,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2905-Darby-Falls-Dr-89134/home/29104784,18,16,26,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2905 Darby Falls Dr,Las Vegas,NV89134",419000,2,2,1388,"$2,856 ",13 days,1995,"Residential, Single Family Residence",One Story,$173 ,"6,534",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2087,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10508-Mission-Lakes-Ave-89134/home/29108894,6,0,20,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10508 Mission Lakes Ave,Las Vegas,NV89134",489900,2,2,1360,"$3,275 ",14 days,1997,"Residential, Single Family Residence",One Story,$165 ,"10,019",2,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",2121,89134,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8536-Millsboro-Dr-89134/home/29149418,43,35,35,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"8536 Millsboro Dr,Las Vegas,NV89134",475000,2,2,1749,"$3,446 ",14 days,1989,"Residential, Townhouse",One Story,$425 ,"3,049",2,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",2120,89134,Medium,Minimal,Minimal,Severe,Minimal
