URL,Apartment Name,Apartment Address,ZIP Code,Price,Sqft,Beds,Baths,Property Type,Year Built
https://www.realtor.com/rentals/details/159-Willow-Pond-Ct_Las-Vegas_NV_89148_M19226-91933,159 Willow Pond Ct,"159 Willow Pond Ct, Las Vegas, NV 89148",89148,"1,995/mo","2,322",3,3,Single family,2002
https://www.realtor.com/rentals/details/4600-University-Center-Dr-Apt-229_Las-Vegas_NV_89119_M21655-01071,4600 University Center Dr Apt 229,"4600 University Center Dr Apt 229, Las Vegas, NV 89119",89119,"1,050/mo",,1,1,Apartment,
https://www.realtor.com/rentals/details/11932-Tomales-Bay-St_Las-Vegas_NV_89138_M99130-42007,11932 Tomales Bay St,"11932 Tomales Bay St, Las Vegas, NV 89138",89138,"2,700/mo","1,821",3,3,Single family,2020
https://www.realtor.com/rentals/details/8920-Tiger-Tooth-Ave_Las-Vegas_NV_89178_M97324-21376,8920 Tiger Tooth Ave,"8920 Tiger Tooth Ave, Las Vegas, NV 89178",89178,"2,495/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/8871-Tiger-Tooth-Ave_Las-Vegas_NV_89178_M90002-59307,8871 Tiger Tooth Ave,"8871 Tiger Tooth Ave, Las Vegas, NV 89178",89178,"2,495/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/1434-Norman-Ave_Las-Vegas_NV_89104_M16100-63570,1434 Norman Ave,"1434 Norman Ave, Las Vegas, NV 89104",89104,"2,200/mo","1,551",4,2,Single family,1944
https://www.realtor.com/rentals/details/8255-Las-Vegas-Blvd-S-Unit-1414_Las-Vegas_NV_89123_M20982-74287,8255 Las Vegas Blvd S Unit 1414,"8255 Las Vegas Blvd S Unit 1414, Las Vegas, NV 89123",89123,"1,650/mo",863,1,1,Condos,2008
https://www.realtor.com/rentals/details/9144-Beautiful-Flower-Ct_Las-Vegas_NV_89149_M16153-31886,9144 Beautiful Flower Ct,"9144 Beautiful Flower Ct, Las Vegas, NV 89149",89149,"1,995/mo","1,610",3,3,Single family,2007
https://www.realtor.com/rentals/details/9257-Weeping-Hollow-Ave_Las-Vegas_NV_89178_M21921-30995,9257 Weeping Hollow Ave,"9257 Weeping Hollow Ave, Las Vegas, NV 89178",89178,"1,950/mo","1,839",3,3,Single family,2006
https://www.realtor.com/rentals/details/7857-Prairie-Bluff-St_Las-Vegas_NV_89113_M26844-70957,7857 Prairie Bluff St,"7857 Prairie Bluff St, Las Vegas, NV 89113",89113,"2,390/mo","2,007",3,2,Single family,2003
https://www.realtor.com/rentals/details/10425-Medusita-St_Las-Vegas_NV_89178_M90205-92602,10425 Medusita St,"10425 Medusita St, Las Vegas, NV 89178",89178,"2,725/mo","2,239",4,3,Single family,2023
https://www.realtor.com/rentals/details/353-E-Bonneville-Ave-Unit-289_Las-Vegas_NV_89101_M16586-86698,353 E Bonneville Ave Unit 289,"353 E Bonneville Ave Unit 289, Las Vegas, NV 89101",89101,"2,900/mo","1,202",2,2,Single family,2008
https://www.realtor.com/rentals/details/1624-Palm-St-Unit-113_Las-Vegas_NV_89104_M98495-78801?ex=2956527944&listing_status=rental,1624 Palm St Unit 113,"1624 Palm St Unit 113, Las Vegas, NV 89104",89104,"1,275/mo",,2,1,Mobile,2020
https://www.realtor.com/rentals/details/10952-Prairie-Grove-Rd_Las-Vegas_NV_89179_M14829-20334,10952 Prairie Grove Rd,"10952 Prairie Grove Rd, Las Vegas, NV 89179",89179,"2,550/mo","2,576",4,4,Single family,2014
https://www.realtor.com/rentals/details/840-Picotte-St-Unit-203_Las-Vegas_NV_89144_M14169-98871,840 Picotte St Unit 203,"840 Picotte St Unit 203, Las Vegas, NV 89144",89144,"1,890/mo","1,236",2,2,Condos,2002
https://www.realtor.com/rentals/details/9332-Tango-Moon-Ct_Las-Vegas_NV_89149_M10298-14533,9332 Tango Moon Ct,"9332 Tango Moon Ct, Las Vegas, NV 89149",89149,"2,195/mo","2,019",4,3,Single family,2006
https://www.realtor.com/rentals/details/1812-Rexford-Dr-Apt-8_Las-Vegas_NV_89104_M94452-47245,1812 Rexford Dr Apt 8,"1812 Rexford Dr Apt 8, Las Vegas, NV 89104",89104,"1,350/mo","1,000",2,1,Condos,
https://www.realtor.com/rentals/details/2615-W-Gary-Ave-Unit-2062_Las-Vegas_NV_89123_M24698-74429,2615 W Gary Ave Unit 2062,"2615 W Gary Ave Unit 2062, Las Vegas, NV 89123",89123,"1,395/mo",940,2,2,Condos,1999
https://www.realtor.com/rentals/details/10001-Peace-Way-Unit-1274_Las-Vegas_NV_89147_M18205-71940,10001 Peace Way Unit 1274,"10001 Peace Way Unit 1274, Las Vegas, NV 89147",89147,"1,900/mo","1,057",2,2,Condos,2003
https://www.realtor.com/rentals/details/3159-Lido-Isle-Ct_Las-Vegas_NV_89117_M29547-07828,3159 Lido Isle Ct,"3159 Lido Isle Ct, Las Vegas, NV 89117",89117,"5,000/mo","2,860",4,4,Townhomes,1990
https://www.realtor.com/rentals/details/7940-Jaspence-St_Las-Vegas_NV_89166_M96623-24332,7940 Jaspence St,"7940 Jaspence St, Las Vegas, NV 89166",89166,"2,495/mo","2,471",5,3,Single family,2019
https://www.realtor.com/rentals/details/9207-W-Viking-Rd_Las-Vegas_NV_89147_M27908-75372,9207 W Viking Rd,"9207 W Viking Rd, Las Vegas, NV 89147",89147,"2,350/mo","2,176",3,2,Single family,1997
https://www.realtor.com/rentals/details/5655-E-Sahara-Ave-Unit-1051_Las-Vegas_NV_89142_M11242-43221,5655 E Sahara Ave Unit 1051,"5655 E Sahara Ave Unit 1051, Las Vegas, NV 89142",89142,"1,200/mo",958,2,2,Condos,2001
https://www.realtor.com/rentals/details/7300-Pirates-Cove-Rd-Unit-1026_Las-Vegas_NV_89145_M22096-31467,7300 Pirates Cove Rd Unit 1026,"7300 Pirates Cove Rd Unit 1026, Las Vegas, NV 89145",89145,"1,050/mo",636,1,1,Condos,1988
https://www.realtor.com/rentals/details/3750-Las-Vegas-Blvd-S-Unit-4007_Las-Vegas_NV_89158_M25657-12283,3750 Las Vegas Blvd S Unit 4007,"3750 Las Vegas Blvd S Unit 4007, Las Vegas, NV 89158",89158,"8,000/mo","1,583",1,2,Condos,2007
https://www.realtor.com/rentals/details/2080-Karen-Ave-17_Las-Vegas_NV_89169_M10610-87598,2080 Karen Ave Unit 17,"2080 Karen Ave Unit 17, Las Vegas, NV 89169",89169,"1,125/mo","1,088",2,2,Condos,1983
https://www.realtor.com/rentals/details/5689-Woodchester-Ave_Las-Vegas_NV_89139_M98550-22098,5689 Woodchester Ave,"5689 Woodchester Ave, Las Vegas, NV 89139",89139,"2,250/mo","2,033",4,3,Single family,
https://www.realtor.com/rentals/details/3303-Cheltenham-St_Las-Vegas_NV_89129_M18308-63056,3303 Cheltenham St,"3303 Cheltenham St, Las Vegas, NV 89129",89129,"2,025/mo","1,347",3,3,Single family,1996
https://www.realtor.com/rentals/details/1864-Jingle-Ct_Las-Vegas_NV_89156_M19904-19375,,,,,,3,,,
https://www.realtor.com/rentals/details/1613-Queen-Victoria-St-Unit-101_Las-Vegas_NV_89144_M29004-18351,1613 Queen Victoria St Unit 101,"1613 Queen Victoria St Unit 101, Las Vegas, NV 89144",89144,"1,850/mo","1,471",3,3,Condos,1998
https://www.realtor.com/rentals/details/2153-Jasper-Bluff-St-Unit-206_Las-Vegas_NV_89117_M24793-07908,2153 Jasper Bluff St Unit 206,"2153 Jasper Bluff St Unit 206, Las Vegas, NV 89117",89117,"1,725/mo","1,140",2,2,Condos,1998
https://www.realtor.com/rentals/details/7612-Sea-Wind-Dr_Las-Vegas_NV_89128_M15055-32140,7612 Sea Wind Dr,"7612 Sea Wind Dr, Las Vegas, NV 89128",89128,"2,200/mo","1,404",3,2,Single family,1988
https://www.realtor.com/rentals/details/5055-W-Hacienda-Ave-Unit-2048_Las-Vegas_NV_89118_M12269-10893,5055 W Hacienda Ave Unit 2048,"5055 W Hacienda Ave Unit 2048, Las Vegas, NV 89118",89118,"1,200/mo",685,1,1,Condos,1999
https://www.realtor.com/rentals/details/2700-Corncob-Cactus-Ct_Las-Vegas_NV_89106_M22803-47705,2700 Corncob Cactus Ct,"2700 Corncob Cactus Ct, Las Vegas, NV 89106",89106,"1,980/mo","1,892",4,3,Single family,2004
https://www.realtor.com/rentals/details/9028-Opus-Dr_Las-Vegas_NV_89117_M21255-40608,9028 Opus Dr,"9028 Opus Dr, Las Vegas, NV 89117",89117,"5,900/mo","3,029",3,3,Single family,1996
https://www.realtor.com/rentals/details/6540-Evergreen-Ave_Las-Vegas_NV_89107_M25893-28560,6540 Evergreen Ave,"6540 Evergreen Ave, Las Vegas, NV 89107",89107,"1,625/mo","1,373",3,2,Single family,1964
https://www.realtor.com/rentals/details/Las-Vegas_NV_89141_M94714-20204,,"Las Vegas, NV 89141",89141,"3,100/mo","1,768",3,3,Townhomes,2022
https://www.realtor.com/rentals/details/5109-Steep-Cliffs-Ave_Las-Vegas_NV_89115_M93438-95679,5109 Steep Cliffs Ave,"5109 Steep Cliffs Ave, Las Vegas, NV 89115",89115,"1,895/mo","1,298",3,2,Townhomes,2019
https://www.realtor.com/rentals/details/10245-S-Maryland-Pkwy-Unit-134_Las-Vegas_NV_89183_M21376-11286,10245 S Maryland Pkwy Unit 134,"10245 S Maryland Pkwy Unit 134, Las Vegas, NV 89183",89183,"1,400/mo","1,053",2,2,Condos,2002
https://www.realtor.com/rentals/details/3569-Lazy-Sun-Ln_Las-Vegas_NV_89147_M28516-56125,3569 Lazy Sun Ln,"3569 Lazy Sun Ln, Las Vegas, NV 89147",89147,"2,490/mo","1,955",4,3,Single family,1996
https://www.realtor.com/rentals/details/3726-Las-Vegas-Blvd-S-Unit-310_Las-Vegas_NV_89158_M16090-39962?ex=2947445982&listing_status=rental,3726 Las Vegas Blvd S Unit 310,"3726 Las Vegas Blvd S Unit 310, Las Vegas, NV 89158",89158,"2,195/mo",552,Studio,1,Condos,2007
https://www.realtor.com/rentals/details/10536-Harvest-Wind-Dr_Las-Vegas_NV_89135_M17316-05628,10536 Harvest Wind Dr,"10536 Harvest Wind Dr, Las Vegas, NV 89135",89135,"2,695/mo","2,543",4,3,Single family,2007
https://www.realtor.com/rentals/details/5278-S-Maryland-Pkwy-Apt-D_Las-Vegas_NV_89119_M29472-66012,5278 S Maryland Pkwy Apt D,"5278 S Maryland Pkwy Apt D, Las Vegas, NV 89119",89119,"1,100/mo","4,432",2,2,Condos,1978
https://www.realtor.com/rentals/details/3647-Asbury-Hill-Ave_Las-Vegas_NV_89110_M23139-69348,3647 Asbury Hill Ave,"3647 Asbury Hill Ave, Las Vegas, NV 89110",89110,"1,975/mo","2,099",4,3,Single family,2011
https://www.realtor.com/rentals/details/9519-Cabot-Falls-Ave_Las-Vegas_NV_89149_M23692-90137,9519 Cabot Falls Ave,"9519 Cabot Falls Ave, Las Vegas, NV 89149",89149,"1,895/mo","1,541",3,2,Single family,2005
https://www.realtor.com/rentals/details/222-Karen-Ave-Unit-2105_Las-Vegas_NV_89109_M27460-43740,222 Karen Ave Unit 2105,"222 Karen Ave Unit 2105, Las Vegas, NV 89109",89109,"2,300/mo",814,1,2,Condos,2007
https://www.realtor.com/rentals/details/4192-Swept-Plains-St_Las-Vegas_NV_89129_M20039-60730,4192 Swept Plains St,"4192 Swept Plains St, Las Vegas, NV 89129",89129,"2,000/mo","1,739",4,3,Townhomes,2005
https://www.realtor.com/rentals/details/7633-Adornment-Ct_Las-Vegas_NV_89131_M13873-20660,7633 Adornment Ct,"7633 Adornment Ct, Las Vegas, NV 89131",89131,"1,975/mo","2,058",3,3,Single family,1998
https://www.realtor.com/rentals/details/6466-Aether-St_Las-Vegas_NV_89148_M18514-86164,6466 Aether St,"6466 Aether St, Las Vegas, NV 89148",89148,"2,050/mo","1,829",4,3,Single family,2007
https://www.realtor.com/rentals/details/9683-Kampsville-Ave_Las-Vegas_NV_89148_M28833-99707,9683 Kampsville Ave,"9683 Kampsville Ave, Las Vegas, NV 89148",89148,"2,200/mo","2,019",3,3,Single family,2005
https://www.realtor.com/rentals/details/11748-Villa-San-Michele-Ct_Las-Vegas_NV_89138_M25971-91032,11748 Villa San Michele Ct,"11748 Villa San Michele Ct, Las Vegas, NV 89138",89138,"2,150/mo","1,871",3,3,Single family,2004
https://www.realtor.com/rentals/details/9077-Sosa-Creek-Ave_Las-Vegas_NV_89149_M16090-33942,9077 Sosa Creek Ave,"9077 Sosa Creek Ave, Las Vegas, NV 89149",89149,"2,200/mo","1,830",3,3,Single family,2007
https://www.realtor.com/rentals/details/9109-Kinross-Ave_Las-Vegas_NV_89145_M16123-64612,9109 Kinross Ave,"9109 Kinross Ave, Las Vegas, NV 89145",89145,"2,095/mo","1,732",3,3,Single family,2001
https://www.realtor.com/rentals/details/8894-Tiger-Tooth-Ave_Las-Vegas_NV_89178_M95863-75085,8894 Tiger Tooth Ave,"8894 Tiger Tooth Ave, Las Vegas, NV 89178",89178,"2,495/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/8944-Tiger-Tooth-Ave_Las-Vegas_NV_89178_M93701-78821,8944 Tiger Tooth Ave,"8944 Tiger Tooth Ave, Las Vegas, NV 89178",89178,"2,495/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/5793-Fresh-Fields-Ct_Las-Vegas_NV_89118_M95583-78275?ex=2959475951&listing_status=rental,5793 Fresh Fields Ct,"5793 Fresh Fields Ct, Las Vegas, NV 89118",89118,"2,200/mo","1,664",3,3,Single family,2020
https://www.realtor.com/rentals/details/1221-S-17th-St_Las-Vegas_NV_89104_M16298-14519,Southern Nevada Property Management LLC dba Southern Nevada Realty Group,"1221 S 17th St, Las Vegas, NV 89104",89104,695/mo,,1,1,Apartment,1963
https://www.realtor.com/rentals/details/5969-Ambleshire-Ave_Las-Vegas_NV_89139_M28455-34360,5969 Ambleshire Ave,"5969 Ambleshire Ave, Las Vegas, NV 89139",89139,"1,800/mo","1,398",3,3,Single family,2003
https://www.realtor.com/rentals/details/7624-Zermatt-Ave_Las-Vegas_NV_89129_M21428-88164,7624 Zermatt Ave,"7624 Zermatt Ave, Las Vegas, NV 89129",89129,"2,000/mo","1,669",3,2,Single family,2004
https://www.realtor.com/rentals/details/6665-Diamond-Care-Dr_Las-Vegas_NV_89122_M19979-74273,6665 Diamond Care Dr,"6665 Diamond Care Dr, Las Vegas, NV 89122",89122,"2,000/mo","1,225",3,2,Single family,
https://www.realtor.com/rentals/details/3432-Yellow-Cove-Ln_Las-Vegas_NV_89135_M27299-95417,3432 Yellow Cove Ln,"3432 Yellow Cove Ln, Las Vegas, NV 89135",89135,"2,895/mo","2,540",3,3,Single family,2001
https://www.realtor.com/rentals/details/6326-Yampa-River-Way_Las-Vegas_NV_89148_M20378-46844,6326 Yampa River Way,"6326 Yampa River Way, Las Vegas, NV 89148",89148,"1,795/mo","1,405",3,3,Single family,2005
https://www.realtor.com/rentals/details/7757-Vestibule-Ct_Las-Vegas_NV_89149_M21162-75448,7757 Vestibule Ct,"7757 Vestibule Ct, Las Vegas, NV 89149",89149,"1,950/mo","1,698",3,3,Single family,2015
https://www.realtor.com/rentals/details/2592-Sherwood-St_Las-Vegas_NV_89109_M96733-50686,Advanced Realty Group,"2592 Sherwood St, Las Vegas, NV 89109",89109,"1,105",565,Studio,1,Apartment,
https://www.realtor.com/rentals/details/9223-Avon-Park-Ave_Las-Vegas_NV_89149_M19137-77149,9223 Avon Park Ave,"9223 Avon Park Ave, Las Vegas, NV 89149",89149,"1,895/mo","1,429",3,2,Single family,2005
https://www.realtor.com/rentals/details/10630-Agate-Knoll-Ln_Las-Vegas_NV_89135_M12502-52669,10630 Agate Knoll Ln,"10630 Agate Knoll Ln, Las Vegas, NV 89135",89135,"2,600/mo","2,075",3,3,Single family,2012
https://www.realtor.com/rentals/details/5675-E-Lake-Mead-Blvd-Apt-3_Las-Vegas_NV_89156_M99931-74271,5675 E Lake Mead Blvd Apt 3,"5675 E Lake Mead Blvd Apt 3, Las Vegas, NV 89156",89156,"1,195/mo","3,966",2,2,Apartment,1991
https://www.realtor.com/rentals/details/6445-Crimson-Mesa-Ave_Las-Vegas_NV_89118_M90966-35468,6445 Crimson Mesa Ave,"6445 Crimson Mesa Ave, Las Vegas, NV 89118",89118,"2,895/mo","3,005",5,3,Single family,2021
https://www.realtor.com/rentals/details/2658-Begonia-Valley-Ave_Henderson_NV_89074_M23528-21739,2658 Begonia Valley Ave,"2658 Begonia Valley Ave, Las Vegas, NV 89074",89074,"2,100/mo","1,853",3,3,Single family,2006
https://www.realtor.com/rentals/details/6330-Yampa-River-Way_Las-Vegas_NV_89148_M12809-72465,6330 Yampa River Way,"6330 Yampa River Way, Las Vegas, NV 89148",89148,"1,795/mo","1,364",3,3,Single family,2005
https://www.realtor.com/rentals/details/4912-Vivaldi-Dr_Las-Vegas_NV_89146_M15997-06787,4912 Vivaldi Dr,"4912 Vivaldi Dr, Las Vegas, NV 89146",89146,"1,750/mo","1,929",3,3,Townhomes,1981
https://www.realtor.com/rentals/details/3772-Royal-Crest-St_Las-Vegas_NV_89119_M90388-63093,"New Era Realty, LLC","3772 Royal Crest St, Las Vegas, NV 89119",89119,850/mo,,1,1,Apartment,1963
https://www.realtor.com/rentals/details/8064-Calico-Mesa-St_Las-Vegas_NV_89166_M29830-19456,8064 Calico Mesa St,"8064 Calico Mesa St, Las Vegas, NV 89166",89166,"2,900/mo","2,865",3,4,Single family,2018
https://www.realtor.com/rentals/details/9513-Lazy-River-Dr_Las-Vegas_NV_89117_M26340-34393,9513 Lazy River Dr,"9513 Lazy River Dr, Las Vegas, NV 89117",89117,"1,995/mo","1,199",3,2,Single family,1987
https://www.realtor.com/rentals/details/9344-Vista-Waters-Ln_Las-Vegas_NV_89178_M20373-68685,9344 Vista Waters Ln,"9344 Vista Waters Ln, Las Vegas, NV 89178",89178,"1,895/mo","1,647",3,3,Single family,2006
https://www.realtor.com/rentals/details/Las-Vegas_NV_89178_M24430-51387,,"Las Vegas, NV 89178",89178,"1,795/mo","1,459",3,2,Single family,1996
https://www.realtor.com/rentals/details/11662-Stivali-St_Las-Vegas_NV_89183_M20260-34119,11662 Stivali St,"11662 Stivali St, Las Vegas, NV 89183",89183,"1,975/mo","1,993",3,3,Single family,2004
https://www.realtor.com/rentals/details/7293-Bindweed-Rd_Las-Vegas_NV_89113_M25146-01419,7293 Bindweed Rd,"7293 Bindweed Rd, Las Vegas, NV 89113",89113,"2,100/mo","1,502",3,3,Single family,2004
https://www.realtor.com/rentals/details/5634-Bishop-Flowers-St_Las-Vegas_NV_89130_M21087-10462,5634 Bishop Flowers St,"5634 Bishop Flowers St, Las Vegas, NV 89130",89130,"2,249/mo","1,764",3,3,Single family,2015
https://www.realtor.com/rentals/details/10420-Medusita-St_Las-Vegas_NV_89178_M94474-12563,10420 Medusita St,"10420 Medusita St, Las Vegas, NV 89178",89178,"2,595/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/4210-Solteros-St-Apt-3_Las-Vegas_NV_89103_M21551-81553,4210 Solteros St Apt 3,"4210 Solteros St Apt 3, Las Vegas, NV 89103",89103,"1,000/mo","3,420",2,2,Apartment,1981
https://www.realtor.com/rentals/details/7228-Desert-Ranch-Ave_Las-Vegas_NV_89113_M27165-18445,7228 Desert Ranch Ave,"7228 Desert Ranch Ave, Las Vegas, NV 89113",89113,"2,395/mo","1,904",3,3,Single family,1997
https://www.realtor.com/rentals/details/7185-Acorn-Ct_Las-Vegas_NV_89147_M18861-95980,7185 Acorn Ct,"7185 Acorn Ct, Las Vegas, NV 89147",89147,"1,850/mo","1,337",3,2,Single family,1975
https://www.realtor.com/rentals/details/8058-Hilltop-Windmill-St_Las-Vegas_NV_89139_M18184-24975,8058 Hilltop Windmill St,"8058 Hilltop Windmill St, Las Vegas, NV 89139",89139,"1,900/mo","1,751",3,3,Single family,2004
https://www.realtor.com/rentals/details/6225-Blushing-Willow-St_N-Las-Vegas_NV_89081_M15561-16303,6225 Blushing Willow St,"6225 Blushing Willow St, Las Vegas, NV 89081",89081,"1,925/mo","1,000",3,2,Single family,
https://www.realtor.com/rentals/details/Las-Vegas_NV_89147_M23229-64199,,"Las Vegas, NV 89147",89147,"1,950/mo","1,599",3,2,Single family,1993
https://www.realtor.com/rentals/details/10816-Cather-Ave_Las-Vegas_NV_89166_M17174-06326,10816 Cather Ave,"10816 Cather Ave, Las Vegas, NV 89166",89166,"2,200/mo","2,006",3,3,Single family,2015
https://www.realtor.com/rentals/details/9303-Gilcrease-Ave-Unit-2184_Las-Vegas_NV_89149_M18763-73516,9303 Gilcrease Ave Unit 2184,"9303 Gilcrease Ave Unit 2184, Las Vegas, NV 89149",89149,"1,535/mo","1,268",3,2,Condos,2005
https://www.realtor.com/rentals/details/5225-W-Reno-Ave-Unit-204_Las-Vegas_NV_89118_M23610-01354,5225 W Reno Ave Unit 204,"5225 W Reno Ave Unit 204, Las Vegas, NV 89118",89118,"1,495/mo","1,070",2,2,Condos,1993
https://www.realtor.com/rentals/details/5785-Park-City-Ave_Las-Vegas_NV_89122_M24780-58050,5785 Park City Ave,"5785 Park City Ave, Las Vegas, NV 89122",89122,"1,800/mo","1,732",3,3,Single family,2005
https://www.realtor.com/rentals/details/9767-Hanover-Grove-Ave_Las-Vegas_NV_89148_M27740-24166,9767 Hanover Grove Ave,"9767 Hanover Grove Ave, Las Vegas, NV 89148",89148,"1,795/mo","1,608",3,3,Single family,2005
https://www.realtor.com/rentals/details/722-Fontayne-Ave_Las-Vegas_NV_89123_M28615-81461,722 Fontayne Ave,"722 Fontayne Ave, Las Vegas, NV 89123",89123,"2,697/mo","2,436",3,3,Single family,2002
https://www.realtor.com/rentals/details/6920-Singing-Dunes-Ln_Las-Vegas_NV_89145_M23883-90599,6920 Singing Dunes Ln,"6920 Singing Dunes Ln, Las Vegas, NV 89145",89145,"2,200/mo","1,519",4,2,Single family,1972
https://www.realtor.com/rentals/details/3642-Boulder-Hwy-Trlr-96_Las-Vegas_NV_89121_M99632-80467?ex=2959284288&listing_status=rental,3642 Boulder Hwy Trlr 96,"3642 Boulder Hwy Trlr 96, Las Vegas, NV 89121",89121,"1,595/mo",,2,1,Mobile,2020
https://www.realtor.com/rentals/details/11746-Longworth-Rd_Las-Vegas_NV_89135_M22824-05095,11746 Longworth Rd,"11746 Longworth Rd, Las Vegas, NV 89135",89135,"3,800/mo","2,745",4,3,Single family,
https://www.realtor.com/rentals/details/8168-Moonlight-Meadows-St_Las-Vegas_NV_89113_M24834-01966,8168 Moonlight Meadows St,"8168 Moonlight Meadows St, Las Vegas, NV 89113",89113,"2,190/mo","2,372",4,3,Single family,2007
https://www.realtor.com/rentals/details/4102-Wendy-Ln_Las-Vegas_NV_89115_M25253-46086,4102 Wendy Ln,"4102 Wendy Ln, Las Vegas, NV 89115",89115,"1,600/mo","1,512",4,3,Single family,1978
https://www.realtor.com/rentals/details/2722-Kline-Cir-Apt-2_Las-Vegas_NV_89121_M11724-38235,2722 Kline Cir Apt 2,"2722 Kline Cir Apt 2, Las Vegas, NV 89121",89121,"1,295/mo","4,492",2,2,Apartment,1974
https://www.realtor.com/rentals/details/8835-Tiger-Tooth-Ave_Las-Vegas_NV_89178_M98439-95251,8835 Tiger Tooth Ave,"8835 Tiger Tooth Ave, Las Vegas, NV 89178",89178,"2,595/mo","2,209",4,2.5,Single family,2023
https://www.realtor.com/rentals/details/1416-Sombrero-Dr-Apt-1_Las-Vegas_NV_89169_M94280-39772,1416 Sombrero Dr Apt 1,"1416 Sombrero Dr Apt 1, Las Vegas, NV 89169",89169,"1,000/mo","3,336",2,2,Apartment,1963
https://www.realtor.com/rentals/details/6834-Majestic-Palm-Dr-1_Las-Vegas_NV_89122_M93491-08715,6834 Majestic Palm Dr Unit 1,"6834 Majestic Palm Dr Unit 1, Las Vegas, NV 89122",89122,"2,075/mo","1,737",3,3,Single family,2014
https://www.realtor.com/rentals/details/6233-Ilanos-Ln-Apt-A_Las-Vegas_NV_89108_M13737-32773,6233 Ilanos Ln Apt A,"6233 Ilanos Ln Apt A, Las Vegas, NV 89108",89108,"1,185/mo","3,892",2,2,Apartment,1986
