URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio
https://www.redfin.com/NV/Las-Vegas/6005-Casa-Loma-Ave-89156/home/29358825,16,0,37,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6005 Casa Loma Ave,Las Vegas,NV89156","$335,000",3,2,"1,764",,,1990,"Residential, Manufactured Home",One Story,,"7,841 Sq. Ft.",2,"In Ground, Private","Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",$567,
https://www.redfin.com/NV/Las-Vegas/2690-Holy-Cross-Dr-89156/home/29360675,15,29,45,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2690 Holy Cross Dr,Las Vegas,NV89156","$318,200",2,3,"1,522",,,1996,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",2,,Carpet,"Central, Gas","Central Air, Electric","$1,273",
https://www.redfin.com/NV/Las-Vegas/2671-Pomona-Dr-89156/home/29360970,6,29,39,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2671 Pomona Dr,Las Vegas,NV89156","$340,000",3,2,"1,120",,,1998,"Residential, Single Family Residence",One Story,,"5,227 Sq. Ft.",2,,"Hardwood, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric","$1,029","Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/3749-Carlyle-Dr-89115/unit-60/home/29362825,46,44,48,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"3749 Carlyle Dr #60,Las Vegas,NV89115","$191,000",1,1.5,862,,,1983,Condo,Two Story,$177/month,,,Community,"Carpet, Laminate","Central, Electric","Central Air, Electric",$269,"Balcony, Porch"
https://www.redfin.com/NV/Las-Vegas/2441-Oak-Glen-Way-89115/home/29363577,26,38,35,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"2441 Oak Glen Way,Las Vegas,NV89115","$340,000",3,2,"1,233",,,1978,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",$663,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2770-Lincoln-Rd-89115/home/29364057,24,40,40,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"2770 Lincoln Rd,Las Vegas,NV89115","$450,000",4,2,"1,842",,,1981,"Residential, Single Family Residence",One Story,,0.46 Acres,2,,"Carpet, Ceramic Tile, Laminate","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units","$1,513","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1830-N-Pecos-Rd-89115/unit-152/home/29364348,70,39,71,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1830 N Pecos Rd #152,Las Vegas,NV89115","$154,990",2,2,928,,,1996,Condo,Two Story,$250/month,"1,892 Sq. Ft.",,Community,Carpet,"Central, Gas","Central Air, Electric",$356,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/4059-Alto-Ave-89115/home/29364606,27,40,39,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"4059 Alto Ave,Las Vegas,NV89115","$355,000",3,2,"1,863",,,1969,"Residential, Single Family Residence",One Story,,0.57 Acres,1,,"Carpet, Linoleum, Vinyl","Central, Electric","Central Air, Electric, Refrigerated","$1,288",
https://www.redfin.com/NV/Las-Vegas/4275-Ripple-River-Ave-89115/home/29364835,28,33,37,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"4275 Ripple River Ave,Las Vegas,NV89115","$335,000",4,2,"1,582",,,1996,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,"Carpet, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric","$1,325","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2334-N-Lamb-Blvd-89115/home/29366094,45,38,43,Ann Lynch Elementary School,2,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"2334 N Lamb Blvd,Las Vegas,NV89115","$620,000",8,—,"3,404",,,1981,"Residential, Multi Family",Fourplex,,"10,019 Sq. Ft.",,,Tile,"Central, Electric",Central Air,"$1,262",Patio
https://www.redfin.com/NV/Las-Vegas/1680-Royal-Estates-Dr-89115/home/29366173,50,42,45,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1680 Royal Estates Dr,Las Vegas,NV89115","$295,000",3,2,"1,440",,,1985,"Residential, Manufactured Home","Manufactured House, Manufactured Home, One Story",$80/month,"5,227 Sq. Ft.",1,,Laminate,"Central, Electric","Central Air, Electric",$371,Patio
https://www.redfin.com/NV/Las-Vegas/4200-E-Tonopah-Ave-89115/home/29366366,51,41,41,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"4200 E Tonopah Ave,Las Vegas,NV89115","$580,000",8,—,"3,212",,,1986,"Residential, Multi Family",Fourplex,$800/month,"7,405 Sq. Ft.",,,"Carpet, Tile","Central, Gas",Central Air,"$1,588",
https://www.redfin.com/NV/Las-Vegas/2232-N-Gateway-Rd-89115/home/29366538,46,40,40,Myrtle Tate Elementary School,4,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"2232 N Gateway Rd,Las Vegas,NV89115","$500,000",3,2,"1,992",,,1963,"Residential, Single Family Residence",One Story,,0.88 Acres,20,,"Carpet, Laminate, Linoleum, Vinyl","Central, Electric","Central Air, Electric","$1,172","Covered, Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/2026-Castleberry-Ln-89156/home/29368364,58,36,42,Martin Luther King Junior Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2026 Castleberry Ln,Las Vegas,NV89156","$555,000",8,—,"2,816",,,1963,"Residential, Multi Family",Fourplex,,"8,712 Sq. Ft.",,,"Carpet, Tile","Central, Gas",Central Air,$649,
https://www.redfin.com/NV/Las-Vegas/6201-E-Lake-Mead-Blvd-89156/unit-148/home/29370878,50,32,43,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6201 E Lake Mead Blvd #148,Las Vegas,NV89156","$231,000",2,2,"1,428",,,1997,Condo,Two Story,$214/month,"2,538 Sq. Ft.",1,Community,"Carpet, Marble, Tile","Central, Electric","Central Air, Electric",$505,Balcony
https://www.redfin.com/NV/Las-Vegas/6659-Network-Cir-89156/home/29372325,45,29,46,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6659 Network Cir,Las Vegas,NV89156","$550,000",3,3,"2,837",,,1999,"Residential, Single Family Residence",One Story,,0.29 Acres,2,,"Hardwood, Laminate, Tile","Central, Gas","Central Air, Electric","$2,759","Covered, Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/6800-E-Lake-Mead-Blvd-89156/unit-2042/home/29373901,62,32,52,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6800 E Lake Mead Blvd #2042,Las Vegas,NV89156","$160,000",2,2,931,,,1990,Condo,Two Story,$240/month,,1,Community,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$458,Balcony
https://www.redfin.com/NV/Las-Vegas/6800-E-Lake-Mead-Blvd-89156/unit-2031/home/29373930,62,32,52,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6800 E Lake Mead Blvd #2031,Las Vegas,NV89156","$123,250",2,2,931,,,1990,Condo,Two Story,$245/month,,1,Community,Laminate,"Central, Electric","Central Air, Electric",$458,Balcony
https://www.redfin.com/NV/Las-Vegas/6800-E-Lake-Mead-Blvd-89156/unit-2098/home/29374042,62,32,52,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6800 E Lake Mead Blvd #2098,Las Vegas,NV89156","$177,400",2,2,931,,,1992,Condo,Two Story,$215/month,931 Sq. Ft.,,"Association, Community",Laminate,"Central, Gas","Central Air, Gas",$476,
https://www.redfin.com/NV/Las-Vegas/7116-Wayfarer-Dr-89156/home/29374341,36,32,34,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"7116 Wayfarer Dr,Las Vegas,NV89156","$400,000",3,2,"1,445",,,1988,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Electric","Central Air, Electric","$1,034","Covered, Deck, Patio"
https://www.redfin.com/NV/Las-Vegas/6760-Mountridge-Dr-89110/home/29375298,2,0,28,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6760 Mountridge Dr,Las Vegas,NV89110","$700,000",4,3,"2,556",,,1975,"Residential, Single Family Residence",One Story,$91/month,0.48 Acres,2,"Fiberglass, Heated, In Ground, Private, Community","Laminate, Tile","Central, Gas","Central Air, Electric","$1,823","Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/7022-Oakleigh-Dr-89110/home/29375331,5,0,17,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"7022 Oakleigh Dr,Las Vegas,NV89110","$555,000",5,3,"3,660",,,1997,"Residential, Single Family Residence",Two Story,$34/month,0.46 Acres,2,"In Ground, Private",Carpet,"Central, Electric","Central Air, Electric","$4,153","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1880-Balzac-Dr-89156/home/29375415,17,31,8,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"1880 Balzac Dr,Las Vegas,NV89156","$412,500",3,2,"1,768",,,1989,"Residential, Single Family Residence",One Story,$40/month,0.26 Acres,2,,"Marble, Tile","Central, Gas","Central Air, Electric","$1,188","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1555-Mount-Hood-St-89110/home/29376480,16,31,29,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1555 Mount Hood St,Las Vegas,NV89110","$350,000",3,2,"1,324",,,1989,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",$874,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1501-Sunvue-Cir-89110/home/29376567,5,30,27,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1501 Sunvue Cir,Las Vegas,NV89110","$440,000",4,2,"1,572",,,1983,"Residential, Single Family Residence",One Story,,0.3 Acres,2,"In Ground, Private","Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric","$1,504","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/930-N-Sloan-Ln-89110/unit-102/home/29376620,8,29,32,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"930 N Sloan Ln #102,Las Vegas,NV89110","$172,000",2,2,900,,,1990,Condo,Two Story,$180/month,900 Sq. Ft.,1,Community,"Carpet, Laminate","Central, Gas","Central Air, Electric",$414,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6037-Mirror-Lake-Dr-89110/home/29376747,3,28,28,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6037 Mirror Lake Dr,Las Vegas,NV89110","$367,000",3,2,"1,576",,,1985,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,Laminate,"Central, Gas","Central Air, Electric","$1,314","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/870-N-Sloan-Ln-89110/unit-104/home/29377110,8,29,32,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"870 N Sloan Ln #104,Las Vegas,NV89110","$192,500",2,2,"1,068",,,1987,Condo,Two Story,$135/month,,1,,"Carpet, Tile","Central, Gas","Central Air, Electric",$460,"Balcony, Patio"
https://www.redfin.com/NV/Las-Vegas/5485-E-Owens-Ave-89110/home/29378116,40,39,38,Stanford Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"5485 E Owens Ave,Las Vegas,NV89110","$390,000",2,1,"1,066",,,1965,"Residential, Single Family Residence",One Story,,0.55 Acres,,,Ceramic Tile,"Central, Electric","Central Air, Electric",$729,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1265-Lime-Point-St-89110/home/29378352,5,16,33,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1265 Lime Point St,Las Vegas,NV89110","$555,000",4,3,"3,862",,,1997,"Residential, Single Family Residence",Two Story,,"7,405 Sq. Ft.",3,,"Carpet, Tile","Central, Gas","Central Air, Electric, High Efficiency, 2 Units","$2,070",Patio
https://www.redfin.com/NV/Las-Vegas/5614-Stingaree-Cir-89110/home/29378659,21,37,32,Stanford Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"5614 Stingaree Cir,Las Vegas,NV89110","$365,000",3,2,"1,322",,,1984,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,Laminate,"Central, Gas","Central Air, Electric","$1,117",
https://www.redfin.com/NV/Las-Vegas/5655-Crown-Point-Ave-89110/home/29378741,22,36,33,Stanford Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"5655 Crown Point Ave,Las Vegas,NV89110","$353,000",4,2,"1,478",,,1985,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Electric","Central Air, Electric","$1,660","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1259-Linn-Ln-89110/home/29379869,23,33,35,Stanford Elementary School,5,Duane D Keller Middle School,2,Eldorado High School,1,"1259 Linn Ln,Las Vegas,NV89110","$400,000",4,2,"1,760",,,1984,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",2,,Tile,"Central, Electric","Central Air, Electric","$1,295","Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/4572-Bingham-Ave-89110/home/29382038,73,42,71,Ira J Earl Elementary School,3,Dell H Robison Middle School,4,Eldorado High School,1,"4572 Bingham Ave,Las Vegas,NV89110","$253,000",2,2,920,,,1985,"Residential, Townhouse",One Story,,"2,614 Sq. Ft.",,,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",$398,
https://www.redfin.com/NV/Las-Vegas/4953-Sandra-Rd-89110/home/29382588,56,42,47,Ira J Earl Elementary School,3,Dell H Robison Middle School,4,Eldorado High School,1,"4953 Sandra Rd,Las Vegas,NV89110","$459,000",3,2,"1,280",,,1963,"Residential, Single Family Residence",One Story,,0.46 Acres,3,,Laminate,"Central, Electric","Central Air, Electric",$751,Porch
https://www.redfin.com/NV/Las-Vegas/3504-Chad-Cir-89110/home/29383001,59,39,62,Cc Ronnow Elementary School,4,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"3504 Chad Cir,Las Vegas,NV89110","$295,000",3,2,"1,404",,,1979,"Residential, Single Family Residence",One Story,,"10,454 Sq. Ft.",,,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$872,
https://www.redfin.com/NV/Las-Vegas/808-Hedge-Way-89110/unit-2/home/29384435,60,40,55,Arturo Cambeiro Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"808 Hedge Way #2,Las Vegas,NV89110","$232,000",2,2,"1,022",,,1981,"Residential, Townhouse",One Story,$145/month,"4,225 Sq. Ft.",,,Laminate,"Central, Gas","Central Air, Electric",$423,"Enclosed, Patio"
https://www.redfin.com/NV/Las-Vegas/1408-Henry-Dr-89110/home/29384665,50,41,68,Ruben P Diaz Elementary School,6,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1408 Henry Dr,Las Vegas,NV89110","$625,000",8,—,"3,080",,,1981,"Residential, Multi Family",Fourplex,,"9,148 Sq. Ft.",,,"Carpet, Tile","Central, Gas",Central Air,"$1,617",
https://www.redfin.com/NV/Las-Vegas/4221-Caliper-Dr-89110/home/29385749,68,41,63,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"4221 Caliper Dr,Las Vegas,NV89110","$275,000",3,2,"1,115",,,1988,"Residential, Single Family Residence",One Story,,"4,792 Sq. Ft.",,,Ceramic Tile,"Central, Gas","Central Air, Electric",$807,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/712-Brenner-Way-89110/home/29385791,68,41,63,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"712 Brenner Way,Las Vegas,NV89110","$1,800/mo",3,2,"1,115",,,,,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/69-Maya-St-89110/home/29387116,39,42,41,Oran K Gragson Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"69 Maya St,Las Vegas,NV89110","$335,000",3,2,"1,356",,,1964,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,Luxury Vinyl Plank,"Central, Electric","Central Air, Electric",$657,
https://www.redfin.com/NV/Las-Vegas/4301-Keithann-Cir-89110/home/29388560,79,42,53,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"4301 Keithann Cir,Las Vegas,NV89110","$278,000",3,2,"1,296",,,1963,"Residential, Single Family Residence",One Story,,"7,841 Sq. Ft.",1,,Tile,"Central, Gas","Central Air, Electric",$878,Patio
https://www.redfin.com/NV/Las-Vegas/4232-Park-Ct-89110/home/29388635,61,42,44,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"4232 Park Ct,Las Vegas,NV89110","$280,000",2,3,"1,185",,,1979,"Residential, Townhouse",One Story,$159/month,"3,485 Sq. Ft.",2,,Laminate,"Central, Gas","Central Air, Electric",$617,Patio
https://www.redfin.com/NV/Las-Vegas/4313-Devlin-Green-Ct-89110/home/29388836,79,42,53,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"4313 Devlin Green Ct,Las Vegas,NV89110","$215,250",3,2,"1,285",,,1973,"Residential, Townhouse",One Story,$159/month,"1,742 Sq. Ft.",1,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$443,
https://www.redfin.com/NV/Las-Vegas/97-Lupin-Ct-89110/home/29388876,56,43,49,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"97 Lupin Ct,Las Vegas,NV89110","$247,000",2,2,"1,120",,,1981,"Residential, Townhouse",One Story,,"6,534 Sq. Ft.",1,,Tile,"Central, Gas","Central Air, Electric",$692,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/40-Sherrill-Cir-89110/home/29390001,77,43,52,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Las Vegas High School,3,"40 Sherrill Cir,Las Vegas,NV89110","$272,000",4,2,"1,538",,,1976,"Residential, Single Family Residence",One Story,,"9,583 Sq. Ft.",,,"Carpet, Tile","Central, Gas","Central Air, Electric",$858,
https://www.redfin.com/NV/Las-Vegas/136-Romero-Dr-89110/home/29390285,60,45,51,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Las Vegas High School,3,"136 Romero Dr,Las Vegas,NV89110","$220,100",2,1,910,,,1978,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",1,,"Carpet, Linoleum, Vinyl",Gas,Electric,$605,"Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/139-Romero-Dr-89110/home/29390294,59,45,53,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Las Vegas High School,3,"139 Romero Dr,Las Vegas,NV89110","$347,500",3,2,"1,081",,,1978,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",$793,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/4717-Mahogany-Dr-89110/home/29390730,58,44,52,Richard J Rundle Elementary School,3,Duane D Keller Middle School,2,Las Vegas High School,3,"4717 Mahogany Dr,Las Vegas,NV89110","$250,000",2,1,872,,,1978,"Residential, Townhouse",One Story,,"4,356 Sq. Ft.",1,,Carpet,"Central, Gas","Central Air, Electric",$454,Patio
https://www.redfin.com/NV/Las-Vegas/4933-Carmichael-Ave-89110/home/29390962,70,45,73,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Eldorado High School,1,"4933 Carmichael Ave,Las Vegas,NV89110","$375,000",3,2,"1,408",,,1984,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric","$1,067","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/11-Kolmar-Ct-89110/home/29391065,51,44,51,Richard J Rundle Elementary School,3,Duane D Keller Middle School,2,Las Vegas High School,3,"11 Kolmar Ct,Las Vegas,NV89110","$255,000",2,1,872,,,1979,"Residential, Townhouse",One Story,,"7,841 Sq. Ft.",1,,Ceramic Tile,"Central, Electric, Gas","Central Air, Gas",$556,Patio
