URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/7517-Tinley-Creek-Ave-89113/home/167762204,37,,43,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7517 Tinley Creek Ave,Las Vegas,NV89113","$565,000 ",4,4,"2,328","Est. $3,825/mo",18 days,2020,"Residential, Single Family Residence",Two Story,$62/month,"3,920 Sq. Ft.",2,,Ceramic Tile,"Central, Gas","Central Air, Electric","$3,942 ",,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/178-Twin-Towers-Ave-89123/home/29874834,18,,37,John R Hummel Elementary School,5,Charles Silvestri Junior High School,5,Liberty High School,4,"178 Twin Towers Ave,Las Vegas,NV89123","$475,000 ",3,2.5,"1,977","Est. $3,224/mo",18 days,2002,"Residential, Single Family Residence",One Story,$157/month,"4,356 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,162 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7115-Hickory-Post-Ave-89179/home/30182712,4,,31,Jan Jones Blackhurst Elementary School,9,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"7115 Hickory Post Ave,Las Vegas,NV89179","$440,000 ",3,2.5,"1,891","Est. $2,885/mo",19 days,2010,"Residential, Single Family Residence",Two Story,$51/month,"3,485 Sq. Ft.",2,,"Carpet, Ceramic Tile, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,908 ",,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6029-Quiet-Glow-Ave-89139/home/29054650,40,,39,Mark L Fine Elementary School,7,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"6029 Quiet Glow Ave,Las Vegas,NV89139","$379,900 ",3,2.5,"1,406","Est. $2,554/mo",19 days,2006,"Residential, Single Family Residence",Two Story,$120/month,"2,614 Sq. Ft.",1,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,494 ","Covered, Patio, Porch",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9592-Staff-Ln-89178/home/29055832,43,,39,Carolyn S Reedom Elementary School,5,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"9592 Staff Ln,Las Vegas,NV89178","$769,000 ",5,4,"4,003","Est. $5,057/mo",19 days,2006,"Residential, Single Family Residence",Two Story,$77/month,"6,534 Sq. Ft.",3,"Gas Heat, Pool/Spa Combo","Carpet, Laminate, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,671 ","Balcony, Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9260-Fire-Rose-St-89178/home/143191611,4,,39,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9260 Fire Rose St,Las Vegas,NV89178","$489,999 ",4,2.5,"2,034","Est. $3,328/mo",19 days,2017,"Residential, Single Family Residence",Two Story,$43/month,"3,485 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$3,676 ",Patio,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11253-Sanbury-Brook-St-89183/home/40548678,10,,28,John C. Bass Elementary School,6,Charles Silvestri Junior High School,5,Liberty High School,4,"11253 Sanbury Brook St,Las Vegas,NV89183","$749,900 ",4,3,"3,053","Est. $4,999/mo",19 days,2012,"Residential, Single Family Residence",One Story,$90/month,0.33 Acres,3,,Tile,"Central, Gas","Central Air, Electric","$4,215 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4089-Painted-Lady-Ave-89141/home/178675331,6,,30,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"4089 Painted Lady Ave,Las Vegas,NV89141","$529,950 ",3,2.5,"1,910","Est. $3,348/mo",20 days,2023,"Residential, Single Family Residence",Two Story,$49/month,"3,920 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$927 ,"Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4732-Lone-Grove-Dr-89139/home/29901478,29,,41,Dr. Beverly S. Mathis Elementary School,9,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"4732 Lone Grove Dr,Las Vegas,NV89139","$407,900 ",3,2.5,"1,462","Est. $2,642/mo",20 days,2003,"Residential, Single Family Residence",Two Story,$13/month,"3,920 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,798 ",Patio,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/541-Warminster-Ave-89178/home/29066975,21,27,30,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"541 Warminster Ave,Las Vegas,NV89178","$350,000 ",3,2.5,"1,297","Est. $2,316/mo",20 days,2007,"Residential, Single Family Residence",Two Story,$80/month,"2,178 Sq. Ft.",1,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,298 ",Patio,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/546-Cabis-Bay-St-89178/home/29066904,13,27,31,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"546 Cabis Bay St,Las Vegas,NV89178","$350,000 ",2,1.5,"1,297","Est. $2,285/mo",20 days,2006,"Residential, Single Family Residence",Two Story,$50/month,"2,614 Sq. Ft.",1,,Laminate,"Central, Gas","Central Air, Electric","$1,290 ",,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4635-W-Robindale-Rd-89139/home/29596668,16,,36,Dr. Beverly S. Mathis Elementary School,9,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"4635 W Robindale Rd,Las Vegas,NV89139","$725,000 ",4,3,"3,584","Est. $4,666/mo",20 days,1978,"Residential, Single Family Residence",Two Story,,0.5 Acres,2,,"Carpet, Linoleum, Tile, Vinyl","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units","$3,110 ","Balcony, Covered, Patio",Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8219-Rainy-Mountain-Ct-89113/home/109871153,19,25,30,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8219 Rainy Mountain Ct,Las Vegas,NV89113","$469,900 ",3,2.5,"1,838","Est. $3,138/mo",21 days,2016,"Residential, Single Family Residence",Two Story,,"4,792 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$3,375 ",,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8338-S-Pioneer-Way-89113/home/29775439,6,,27,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8338 S Pioneer Way,Las Vegas,NV89113","$479,900 ",3,2.5,"2,026","Est. $3,166/mo",21 days,2008,"Residential, Single Family Residence",Two Story,$37/month,"3,485 Sq. Ft.",2,,"Linoleum, Tile, Vinyl","Central, Gas, Multiple Heating Units","Central Air, Gas, 2 Units","$2,540 ","Balcony, Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6031-Lamotte-Ave-89141/home/28991902,2,,28,Charles & Phyllis Frias Elementary School,9,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"6031 Lamotte Ave,Las Vegas,NV89141","$560,000 ",3,2.5,"2,396","Est. $3,726/mo",21 days,2004,"Residential, Single Family Residence",Two Story,$109/month,"3,920 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,556 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9890-Big-Window-St-89178/home/29607207,11,,32,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"9890 Big Window St,Las Vegas,NV89178","$446,000 ",3,3,"1,741","Est. $2,964/mo",22 days,2007,"Residential, Single Family Residence",Two Story,$80/month,"4,356 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,077 ",,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4226-Via-Dana-Ave-89141/home/29878804,31,,33,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"4226 Via Dana Ave,Las Vegas,NV89141","$489,999 ",3,2.5,"2,045","Est. $3,165/mo",22 days,2001,"Residential, Single Family Residence",Two Story,$62/month,"3,920 Sq. Ft.",2,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric, 2 Units","$1,497 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8701-Canfield-Canyon-Ave-89178/home/29449970,14,,28,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"8701 Canfield Canyon Ave,Las Vegas,NV89178","$399,999 ",3,2.5,"1,480","Est. $2,658/mo",22 days,2006,"Residential, Single Family Residence",Two Story,$99/month,"3,049 Sq. Ft.",2,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric","$1,533 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10089-Matter-Overlook-Dr-89178/home/171321268,0,,33,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"10089 Matter Overlook Dr,Las Vegas,NV89178","$554,000 ",4,3,"2,609","Est. $3,815/mo",22 days,2021,"Residential, Single Family Residence",Two Story,$57/month,"4,792 Sq. Ft.",2,,Hardwood,"Central, Gas","Central Air, Electric","$4,691 ",,0,0,0,0
https://www.redfin.com/NV/Las-Vegas/7156-Pine-Bridge-Ct-89148/home/109872114,30,33,32,Shelley Berkley Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"7156 Pine Bridge Ct,Las Vegas,NV89148","$749,000 ",5,3.5,"3,212","Est. $5,063/mo",22 days,2016,"Residential, Single Family Residence",Two Story,$50/month,"5,663 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$5,517 ","Covered, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3748-Hillary-Elan-Ct-89139/home/29056377,15,,30,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"3748 Hillary Elan Ct,Las Vegas,NV89139","$950,000 ",4,4.5,"4,410","Est. $6,230/mo",23 days,2007,"Residential, Single Family Residence",One Story,$95/month,0.35 Acres,2,"In Ground, Private, Pool/Spa Combo, Salt Water","Carpet, Marble","Central, Electric, Multiple Heating Units, Solar, Zoned","Central Air, Electric, 2 Units","$4,639 ",Deck,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4100-Scarlet-Cob-Ave-89141/home/183051322,5,,27,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"4100 Scarlet Cob Ave,Las Vegas,NV89141","$489,856 ",4,2.5,"1,998","Est. $3,415/mo",23 days,2024,"Residential, Single Family Residence",Two Story,$51/month,"3,485 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$4,800 ",Porch,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4112-Scarlet-Cob-Ave-89141/home/183051324,5,,27,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"4112 Scarlet Cob Ave,Las Vegas,NV89141","$500,513 ",4,3,"2,089","Est. $3,510/mo",23 days,2024,"Residential, Single Family Residence",Two Story,$51/month,"3,485 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$5,000 ",Porch,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7776-Spindrift-Cove-St-89139/home/29834481,48,,42,Tony Alamo Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7776 Spindrift Cove St,Las Vegas,NV89139","$665,000 ",5,3,"3,314","Est. $4,327/mo",23 days,2001,"Residential, Single Family Residence","Two Story, Custom",$18/month,"5,663 Sq. Ft.",3,,"Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,205 ","Balcony, Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/212-Walkinshaw-Ave-89148/home/69350145,18,29,28,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"212 Walkinshaw Ave,Las Vegas,NV89148","$620,000 ",3,2,"1,848","Est. $4,288/mo",24 days,2015,"Residential, Single Family Residence",One Story,$180/month,"4,792 Sq. Ft.",2,"Association, Community","Carpet, Laminate","Central, Gas","Central Air, Electric","$4,070 ",,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8267-Golden-Flowers-St-89139/home/28997142,11,,33,Mark L Fine Elementary School,7,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8267 Golden Flowers St,Las Vegas,NV89139","$349,900 ",3,2.5,"1,362","Est. $2,360/mo",26 days,2004,"Residential, Single Family Residence",Two Story,$121/month,"1,742 Sq. Ft.",1,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,466 ","Patio, Porch",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10163-Kings-Amethyst-St-89141/home/177332228,8,,32,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"10163 Kings Amethyst St,Las Vegas,NV89141","$549,369 ",5,3,"2,481","Est. $3,461/mo",26 days,2022,"Residential, Single Family Residence",Two Story,$49/month,"3,485 Sq. Ft.",2,,Tile,"Central, Gas","Central Air, Electric",$876 ,,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10866-Royal-Highlands-St-89141/home/28992843,15,,33,Evelyn Stuckey Elementary School,9,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"10866 Royal Highlands St,Las Vegas,NV89141","$535,000 ",3,3.5,"2,247","Est. $3,674/mo",27 days,2006,"Residential, Single Family Residence",Two Story,$228/month,"4,356 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,334 ",Patio,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5845-Farmhouse-Ct-89141/home/29909776,3,,26,Charles & Phyllis Frias Elementary School,9,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"5845 Farmhouse Ct,Las Vegas,NV89141","$649,000 ",5,3,"3,096","Est. $4,322/mo",28 days,2002,"Residential, Single Family Residence",Two Story,$137/month,"6,098 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$3,092 ",Balcony,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7425-Rainford-St-89148/home/92908550,24,,30,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"7425 Rainford St,Las Vegas,NV89148","$459,000 ",3,2,"1,672","Est. $3,147/mo",28 days,2015,"Residential, Single Family Residence",One Story,$75/month,"4,356 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric, 2 Units","$3,385 ","Covered, Patio",Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9728-Aleutian-St-89178/home/29607031,30,,33,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"9728 Aleutian St,Las Vegas,NV89178","$455,000 ",3,2.5,"2,248","Est. $3,034/mo",28 days,2007,"Residential, Single Family Residence",Two Story,$76/month,"3,485 Sq. Ft.",2,,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric","$2,302 ",,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7557-Spindrift-Tide-Ct-89139/home/29009436,45,,44,Tony Alamo Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7557 Spindrift Tide Ct,Las Vegas,NV89139","$449,998 ",3,2.5,"1,972","Est. $2,917/mo",28 days,2005,"Residential, Single Family Residence",Two Story,$23/month,"3,920 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,904 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7867-Granite-Walk-Ave-89178/home/29056124,55,,48,Carolyn S Reedom Elementary School,5,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"7867 Granite Walk Ave,Las Vegas,NV89178","$485,000 ",3,2.5,"2,032","Est. $3,189/mo",28 days,2005,"Residential, Single Family Residence",Two Story,$40/month,"5,663 Sq. Ft.",2,,Carpet,"Central, Gas","Central Air, Electric","$2,412 ",Patio,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7307-Woodfall-Glen-St-89148/home/113139888,34,,33,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"7307 Woodfall Glen St,Las Vegas,NV89148","$589,999 ",4,3.5,"2,517","Est. $3,984/mo",28 days,2016,"Residential, Single Family Residence",Two Story,$75/month,"4,792 Sq. Ft.",2,,"Carpet, Tile","Central, Gas, High Efficiency","Central Air, Electric, ENERGY STAR Qualified Equipment, High Efficiency","$3,870 ",Balcony,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7037-Sunland-Hills-Ave-89113/home/173633333,42,,36,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7037 Sunland Hills Ave,Las Vegas,NV89113","$665,000 ",4,2.5,"3,000","Est. $4,491/mo",28 days,2021,"Residential, Single Family Residence",Two Story,$38/month,"4,356 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$4,931 ",,0,0,0,0
https://www.redfin.com/NV/Las-Vegas/76-Rancho-Maria-St-89148/home/29833063,51,33,44,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"76 Rancho Maria St,Las Vegas,NV89148","$756,800 ",3,2.5,"2,733","Est. $5,147/mo",28 days,2000,"Residential, Single Family Residence",One Story,$180/month,"7,841 Sq. Ft.",3,"Fenced, In Ground, Private, Community","Carpet, Tile","Central, Gas","Central Air, Electric","$4,405 ",Patio,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5227-Tartan-Hill-Ave-89141/home/65557465,10,,27,Aldeane Comito Ries Elementary School,5,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"5227 Tartan Hill Ave,Las Vegas,NV89141","$595,000 ",4,3.5,"3,065","Est. $3,963/mo",29 days,2013,"Residential, Single Family Residence",Three Story,$33/month,"3,049 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$3,755 ",Balcony,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6635-Hurkling-Stone-Ave-89139/home/28991347,77,,52,Tony Alamo Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"6635 Hurkling Stone Ave,Las Vegas,NV89139","$364,999 ",3,2.5,"1,493","Est. $2,414/mo",29 days,2005,"Residential, Single Family Residence",Two Story,$65/month,"1,742 Sq. Ft.",2,"Association, Community",Tile,"Central, Gas","Central Air, Electric","$1,561 ","Balcony, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/129-Opulent-Rose-Ave-89183/home/144626693,12,,26,Steve Schorr Elementary School,6,Del E Webb Middle School,8,Liberty High School,4,"129 Opulent Rose Ave,Las Vegas,NV89183","$630,000 ",4,3.5,"3,275","Est. $4,203/mo",29 days,2017,"Residential, Single Family Residence",Two Story,$47/month,"5,227 Sq. Ft.",2,,"Carpet, Tile","Central, Gas, High Efficiency, Multiple Heating Units","Central Air, Electric, 2 Units","$3,922 ",,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/Undisclosed-address-89178/home/29037832,29,,38,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"Undisclosed Address,Las Vegas,NV89178","$364,900 ",3,2.5,"1,553","Est. $2,465/mo",30 days,2006,"Residential, Townhouse",Two Story,$155/month,871 Sq. Ft.,2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$1,105 ",,Moderate,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/228-Spring-River-Ave-89123/home/29835499,11,,30,John R Hummel Elementary School,5,Charles Silvestri Junior High School,5,Liberty High School,4,"228 Spring River Ave,Las Vegas,NV89123","$410,000 ",2,2,"1,535","Est. $2,732/mo",30 days,2000,"Residential, Townhouse",One Story,$105/month,"3,485 Sq. Ft.",2,Association,"Carpet, Hardwood","Central, Gas","Central Air, Electric","$1,622 ",Patio,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3670-Saint-Nazaire-Ave-89141/home/29924021,19,,34,Dennis Ortwein Elementary,7,Lois & Jerry Tarkanian Middle School,8,Desert Oasis High School,5,"3670 Saint Nazaire Ave,Las Vegas,NV89141","$479,000 ",3,2,"1,467","Est. $3,285/mo",30 days,2002,"Residential, Single Family Residence",One Story,$175/month,"6,098 Sq. Ft.",2,"In Ground, Private, Solar Heat","Carpet, Tile","Central, Gas","Central Air, Electric","$2,387 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
